Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
ef13fd2e65b1e420cf22a3bea3da3a26;31/12/2023;31/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
253b6d8b0a660276b04dd9694e50b123;31/12/2023;31/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$3.744,30;;;;0;0;0;0;0;0;0;0;0;0
86b474a966e0cc8faf1092967eaf82f4;15/09/2023;30/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;2;0;0;0;R$142.541,70;;;R$89.835,28;0;0;0;0;0;0;0;0;0;0
82b1642f9216beae52eaa1ca8e0e6330;21/09/2023;30/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;2;0;0;0;R$239.275,56;;;R$159.999,94;0;0;0;0;0;0;0;0;0;0
97a0b256b73505382d3bbd1eac096563;06/10/2023;30/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;1;0;0;0;R$25.949,86;;;R$7.387,96;0;0;0;0;0;0;0;0;0;0
2690fbd4e01dc1610db7c23ca1fee1b8;18/10/2023;30/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$700.958,38;;;R$677.416,42;0;0;0;0;0;0;0;0;0;0
b3a95b27ab6d09992126775761b67021;20/10/2023;30/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;4;0;0;1;R$1.863.186,60;;;;0;0;0;0;0;0;0;0;0;0
0c80139e01793a8733a09af6f4ea67e6;30/12/2023;30/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$2.674,50;;;;0;0;0;0;0;0;0;0;0;0
8af232d4c85ea16217e3360abe3e680d;07/01/2020;29/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;1;R$301.788,40;;;;0;0;0;0;0;0;0;0;0;0
04599641196e19b05c48a747c8dd0f10;29/07/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$514.481,26;;;R$464.241,66;0;0;0;0;0;0;0;0;0;0
1c9014141dddcf3142cf61864d51c0a0;02/08/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$417.331,32;;;R$385.643,24;0;0;0;0;0;0;0;0;0;0
b7e719165f77866a0e7ab45a10c85c96;04/08/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;R$36.973,84;;;R$12.008,98;0;0;0;0;0;0;0;0;0;0
a2e7f37c943b1fb653d567fed411a0c0;05/09/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$77.357,86;;;R$17.739,54;0;0;0;0;0;0;0;0;0;0
e5002fe373e50d51388f1b833c3b1f87;06/09/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;R$447.217,22;;;R$85.925,74;0;0;0;0;0;0;0;0;0;0
93cfd21f8ab46d45175998b816937850;29/12/2023;29/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
209f3454a2b6a56d7011f4668b3c31e2;29/12/2023;29/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
5375632434842c97bd3bd355c4cbfd91;29/12/2023;29/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f2ba09785f519a7ce33ff5cf66ef96d8;29/12/2023;29/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;SP;DPF/AQA/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
86a00f6bf7b2240d8c57de8cab09da5b;29/12/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;BA;DPF/VDC/BA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
f5b974a2bf8a78872e0b9302e685cd40;29/12/2023;29/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$720,00;;;;0;0;0;0;0;0;0;0;0;0
b1ba00693163b126873fc6f907ec52da;29/12/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$160.809,00;;;;0;0;0;0;0;0;0;0;0;0
04bf8f3d8b2bdfcfec9793a884d8f72c;29/12/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;5;0;0;0;R$3.092.851,48;;;;0;0;0;0;0;0;0;0;0;0
785ccfdcfe0a798b9387ec6e512cd256;29/12/2023;29/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RO;DPF/PBU/RO                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$4.598,53;;;;0;0;0;0;0;0;0;0;0;0
ccc267212b615062fdd3648f65e4587e;29/12/2023;29/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/JGO/RS                                                      ;Nao;Uruguai                                                                                                                         ;0;0;0;0;R$71.859,00;;;;0;0;0;1;0;0;0;0;0;0
9abafe751b94168d89448debccb454e9;29/12/2023;29/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;1;0;0;0;0;0;0;0;0;0
54df3018267c30fdb3852a4a190b1b0d;29/12/2023;29/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$27,00;;;;0;0;0;0;0;0;0;0;0;0
6261b5440921d5222921145bc871d759;12/12/2023;28/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
7d274a2d82e753d35b507dcb0bb2b8f6;13/12/2023;28/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
f16e6c9b97f2586c082c50c73def42ef;28/12/2023;28/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$27.631,00;;;;0;0;0;0;0;0;0;0;0;0
0661d11ec23e8d15b7c5ea62e4ab66f8;28/12/2023;28/12/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
dda544df2a2288b72a776aef703ec41c;28/12/2023;28/12/2023;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$28.900,00;;;;0;0;0;0;0;0;0;0;0;0
b7f9b651d2e1c7a8e50cb8321d586d43;28/12/2023;28/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$524.323,00;;;R$10.776,56;0;0;0;0;0;0;0;0;0;0
ae09e9b6a67d1be0aeabff4a47050b64;28/12/2023;28/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/PCA/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$3.310,00;;;;0;0;0;0;0;0;0;0;0;0
0ea8833891a73e0b36b4712327c8a81c;28/12/2023;28/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$4.945,55;;;;0;0;0;0;0;0;0;0;0;0
487026429509d71e04dcd34cb817a6f0;05/10/2023;27/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$322.823,04;;;R$93.597,60;0;0;0;0;0;0;0;0;0;0
48b654903f3c957f8efb826fea560d01;27/12/2023;27/12/2023;Operacao Especial;Crimes Fazendários                                                                                                              ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
968de286df78344ce33279515233a0cd;27/12/2023;27/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
3dd5418286db56210167a7bda23748e1;27/12/2023;27/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$3.705,30;;;;0;0;0;0;0;0;0;0;0;0
42dfc5649a4025fa49ffc6ebd8712c18;27/12/2023;27/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RO;DPF/GMI/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$78.186,00;;;R$44.157,50;0;0;0;0;0;0;0;0;0;0
e7448eb8c453666057843dbaff6738ea;27/12/2023;27/12/2023;Operacao Especial;Crimes Previdenciários                                                                                                          ;RJ;DPF/MCE/RJ                                                      ;Nao;                                                                                                                                ;0;1;0;1;R$660.000,00;;;;0;0;0;0;0;0;0;0;0;0
8cb4161651ad355d12062e7585e14129;27/12/2023;27/12/2023;Operacao Simples ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a9e70fcad0c5af8c787998416c6ecf35;27/12/2023;27/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$48.572,00;;;R$6.919,00;0;0;0;0;0;0;0;0;0;0
fbdaf2e5d6b8d21c04c08750aa2441ad;27/12/2023;27/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$1.000,00;;;;0;0;0;0;0;0;0;0;0;0
2880176caaf16d6d079f08c2abd87ace;05/01/2024;27/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8329a892ab3062c803589b97f983faaf;20/12/2023;26/12/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;AM;GIASE/DELEMAPH/DRCOR/SR/PF/AM                                   ;Nao;                                                                                                                                ;0;0;1;1;;;;;0;0;0;0;0;0;0;0;0;0
cab5088127fefeae42bee6f67dfb5d56;26/12/2023;26/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MS;DPF/DRS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$46.137,00;;;;0;0;0;0;0;0;0;0;0;0
94fc7dcf0faf77af8f9cae385d9050d8;26/12/2023;26/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$300,00;;;;0;0;0;0;0;0;0;0;0;0
bb552b3945e1e036794b1c8e4aab858a;26/12/2023;26/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/URA/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;R$6.000,00;0;0;0;0;0;0;0;0;0;0
0641427e9032aa2968f6d2b0b4fc02a7;26/12/2023;26/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PB;DPF/CGE/PB                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$81.009,00;;;R$44.115,00;0;0;1;0;0;0;0;0;0;0
5ea8fd70d4bab35119f54957984c8551;26/12/2023;26/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
6bc740a90d513d24d7c3707ae24ce2e4;26/12/2023;26/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0a12850d1770ba610ff98c213614ed06;26/12/2023;26/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$4.702,03;;;;0;0;0;0;0;0;0;0;0;0
cedd27d32d7559c8d21978951487cfa0;16/01/2024;26/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
9c6830b12e418fa0b24ce03f4250e297;25/12/2023;25/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/ROO/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;1;0;1;0;0;0;1;0;0;0
db185a89b4849b6fc70cf5bade49b9fb;25/12/2023;25/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
329cdcb21687d689d7be1ff21d2e5ffa;25/12/2023;25/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$870,17;;;;0;0;0;0;0;0;0;0;0;0
1e9cf5bdc803696b20959a4299bb0516;24/12/2023;24/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e7c8f50cd1c4a6a29e525453880726f0;24/12/2023;24/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/CRA/MS                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$2.285,32;;;;0;0;0;0;0;0;0;0;0;0
0fa7966a4962d2211754cfb2029b47ae;24/12/2023;24/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bf1e6376eb09a574b84cb0b0050da68a;24/12/2023;24/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;0;R$2.000,00;;;;0;0;0;0;0;0;0;0;0;0
1123d8bb56e5d009270ba5ccbde98478;24/12/2023;24/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;3;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
a569e755cf2cce996c1d0473e89a699c;24/12/2023;24/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
be29ecc6f40ec6d12a9e6a54afc7416b;14/01/2024;24/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;DPF/UDI/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
265ae223752664972ef45d2ab924c767;23/12/2023;23/12/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d424185be745f77b8314624f578edf5c;23/12/2023;23/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RS;DPF/SAG/RS                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;R$6.760,00;;;;0;0;0;0;0;0;0;0;0;0
35f0a44eaa1c53f8dac1ed54a587eee6;23/12/2023;23/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$530.924,00;;;;0;0;0;0;0;0;0;0;0;0
c01e9298ba3297914edcac57d8585d40;23/12/2023;23/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
42c4ff3480c6c92237fabf513fa8ae2c;23/12/2023;23/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$155.612,40;;;R$58.717,87;0;0;0;0;0;0;0;0;0;0
1c4c68f5a7c525b72dfb8d62f3797b22;23/12/2023;23/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$718.313,70;;;R$2.310.862,50;0;0;0;0;0;0;0;0;0;0
8e68b79faaa2f8ce6757fbcc8b7c3448;23/12/2023;23/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;2;0;0;0;R$62.644,40;;;R$23.673,31;0;0;0;0;0;0;0;0;0;0
557cc484003661a8daad26978ce3852b;23/12/2023;23/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$6.422,76;;;;0;0;0;0;0;0;0;0;0;0
f3b3f832928f8dd9dfb647c58b9f66cf;23/12/2023;23/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$250,00;;;;0;0;0;0;0;0;0;0;0;0
10c2b66d97dde3e04da35a6042edddd6;23/12/2023;23/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;R$2.676,15;;;;0;0;0;0;0;0;0;0;0;0
e508e48f4767a400322c4472f330cc45;25/10/2022;22/12/2023;Operacao Especial;Crimes Eleitorais                                                                                                               ;SE;SR/PF/SE                                                        ;Nao;                                                                                                                                ;0;0;0;2;R$5.000,00;;;;0;0;0;0;0;0;0;0;0;0
cdd7987c46a293dbc18b225b05734c11;10/11/2023;22/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
03a8ffad8a7adbc4442666bb9f3a3b8f;28/11/2023;22/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;ES;SR/PF/ES                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
29db300e5445e5c8019f12d2546f1362;18/12/2023;22/12/2023;Operacao Especial;Tráfico de Drogas                                                                                                               ;AP;DPF/OPE/AP                                                      ;Nao;Guiana Francesa                                                                                                                 ;0;2;0;3;;;;;0;0;0;0;0;0;0;0;0;0
4fd94ebb566f0da56fcd2a08263f3772;22/12/2023;22/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
22d03846ca028f44ee5da263066b1d28;22/12/2023;22/12/2023;Operacao Especial;Crimes de Corrupção                                                                                                             ;RJ;SIP/SR/PF/RJ                                                    ;Nao;                                                                                                                                ;0;0;0;3;R$128.000,00;;;R$70.000.000,00;0;0;0;0;0;0;0;0;0;0
c13af27eb505ccbf137a70722b7dc47a;22/12/2023;22/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$12.500,00;;;;0;0;0;0;0;0;0;0;0;0
7d3df846fa66c49b6d626197d0bf22d5;22/12/2023;22/12/2023;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;RS;DPF/JGO/RS                                                      ;Nao;                                                                                                                                ;1;1;0;1;;;;;0;0;0;0;0;0;1;0;0;0
43803f157436e01c364d905a7b235274;22/12/2023;22/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$81.190,96;;;;0;0;0;0;0;0;0;0;0;0
eeb96dcdd636b95cd52a322e7c9f48fa;22/12/2023;22/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;RO;DPF/JPN/RO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
17f59a325b799b886b37659e07330f87;22/12/2023;22/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;Bolívia                                                                                                                         ;0;0;0;0;R$156.062,89;;;;0;0;0;0;0;0;0;0;0;0
097d056400b6868b4403958a17848243;22/12/2023;22/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SC;DPF/CCM/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;R$3.000,00;0;0;0;0;0;0;0;0;0;0
3f94dd41822df9a9c49ce04ff4b1e654;22/12/2023;22/12/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$500,00;;;;0;0;0;0;0;0;0;0;0;0
e528276449a0d2b71d70314404e1e252;22/12/2023;22/12/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;1;0;1;0;0;0;0;0;0;0
93c0e81227d1680efa746d09eeabebfc;22/12/2023;22/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;CE;SR/PF/CE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
1d6d7694c003753e175d4f9baa1f5fd1;15/01/2024;22/12/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;MG;DPF/UDI/MG                                                      ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
8368d39151809c835f32b1c77025e4d8;15/10/2021;21/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
01e734c3c316a4d25b360090625068dc;07/12/2021;21/12/2023;Operacao Especial;Crimes Financeiros                                                                                                              ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;0;1;R$5.500.000,00;;;;0;0;0;0;0;0;0;0;0;0
579996fe3b9825568e212d9393d5d9a2;30/05/2022;21/12/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
3288aad7618af622d46172801c6c3422;09/09/2022;21/12/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RJ;DPF/NRI/RJ                                                      ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;1;0;0;0;0;0;0
838c3442d88f204d75d335378e18c5ec;10/10/2023;21/12/2023;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;SR/PF/SP                                                        ;Nao;                                                                                                                                ;0;1;0;1;;;;;0;0;0;0;0;0;0;0;0;0
68512b88ff081c60be2aa2246447ec39;16/10/2023;21/12/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
f2e70259a7ac745a12d4fcbf4307a064;03/12/2023;21/12/2023;Operacao Comum   ;Crimes de Ódio e Pornografia Infantil                                                                                           ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;1;0;0;1;;;;;0;0;0;0;0;0;0;0;0;0
328dde8cd9c3bbee5ea85520b13bfb7d;04/12/2023;21/12/2023;Operacao Especial;Tráfico de Armas                                                                                                                ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;2;;;;;0;0;0;0;0;0;0;0;0;0
e08ca8642e12087150900c4e2f417b1a;05/12/2023;21/12/2023;Operacao Especial;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;14;;;;;0;0;0;0;0;0;0;0;0;0
72a75fb97a4898c810e593b8f0de2821;14/12/2023;21/12/2023;Operacao Especial;Crimes de Ódio e Pornografia Infantil                                                                                           ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;1;0;0;2;R$1.348,10;;;;0;0;0;0;0;0;0;0;0;0
bde6d72205e50052043b17dc9d42409f;18/12/2023;21/12/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
